occupation_construction_rate,occupation_public_rate,occupation_education_rate,occupation_manufacturing_rate,occupation_arts_rate,travel_time_average,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,incentive_nonresidential_state_level,feedin_tariff,sales_tax,cooling_design_temperature,heating_fuel_gas_rate,heating_fuel_electricity_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_coal_coke_rate,electricity_consume_commercial,electricity_consume_industrial,electricity_consume_total,diversity,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,household_count,housing_unit_count,housing_unit_occupied_count,education_college_rate,race_white_rate,race_black_africa_rate,race_asian_rate,earth_temperature_amplitude,relative_humidity,atmospheric_pressure,elevation,total_area,land_area,number_of_solar_system_per_household,solar_panel_area_divided_by_area,solar_panel_area_per_capita
0.057766367,0.077449722,0.138639281,0.098844673,0.128797604,32,0.127759512,0.199154533,0.170032879,0.187881635,0.169093471,0.089243776,21,0,9,30.13,0.319560669,0.286610879,0.309623431,0.082635983,10019,36686,47717,0.158909611,0.049254317,0.064952904,0.023744113,0.056711146,1912,2946,1912,0.27526705,0.915423862,0.042974882,0,19.43,0.638,100.9,76,87.26944,68.08573,0,0,0
0.019886364,0.080320248,0.276084711,0.092975207,0.135588843,26,0.116478057,0.305547888,0.201214463,0.160088325,0.118134143,0.075903947,21,0,9,30.13,0.638283143,0.286258221,0.066112842,0.001730703,10019,36686,47717,0.40459243,0.137828726,0.084018881,0.018071477,0.017666891,2889,3219,2889,0.285431773,0.754416723,0.151854349,0.043425489,19.43,0.638,100.9,76,4.179191,4.155292,0.001730703,45.82364166,0.025826804
0.022013597,0.196827452,0.266752994,0.01521528,0.046293299,27,0.04279131,0.364713627,0.220210665,0.152732061,0.133311389,0.063857801,21,0,9,29.87,0.693524469,0.285714286,0.020761246,0,10019,36686,47717,0.598056328,0.078555591,0.105004751,0.011878366,0.016154577,2023,2123,2023,0.213624679,0.55828318,0.176750079,0.241843522,19.84,0.639,100.2,133,1.836571,1.829381,0.009391992,244.3112101,0.071063491
0.090163934,0.088949605,0.118397086,0.053126897,0.166666667,24,0.142989786,0.354379449,0.191581554,0.068709378,0.152893841,0.072423398,21,0,9,29.87,0.261546724,0.722341568,0.016111708,0,10019,36686,47717,0.624252077,0.130815545,0.213099799,0.001824485,0.007480387,1862,1922,1862,0.204876682,0.56449553,0.121693122,0.180806422,19.84,0.639,100.2,133,0.5170881,0.5170881,0.003222342,294.3238587,0.02776708
0.023265142,0.189330124,0.290012034,0.03449659,0.056959487,26,0.065381391,0.280804694,0.324392288,0.127829003,0.11860855,0.069153395,21,0,9,29.87,0.287919463,0.704697987,0.00738255,0,10019,36686,47717,0.607275184,0.06409925,0.270612561,0.002584647,0.009821659,1490,1588,1490,0.205005521,0.554148359,0.130783148,0.256913931,19.84,0.639,100.2,133,1.024207,1.024207,0.002013423,86.69065769,0.02294887
0.058766391,0.124817873,0.228751821,0.044196212,0.022826615,28,0.097288676,0.266347687,0.135034556,0.271664009,0.140882509,0.072833599,21,0,9,29.87,0.638207946,0.361792054,0,0,10019,36686,47717,0.667157066,0.070560748,0.230841121,0.000934579,0.01728972,1183,1206,1183,0.178922399,0.375934579,0.408411215,0.14953271,19.84,0.639,100.2,133,3.434663,3.432971,0.012679628,102.7576927,0.08246216
0.068965517,0.108108108,0.200683442,0.084498291,0.084187636,27,0.063507415,0.364281109,0.198903933,0.168923275,0.098968407,0.060606061,21,0,9,29.87,0.379427462,0.599223678,0.02134886,0,10019,36686,47717,0.541707038,0.110196216,0.176594254,0.009985985,0.004905396,2061,2074,2061,0.236353405,0.65049054,0.122634898,0.117729502,19.84,0.639,100.2,133,2.715811,2.708657,0.005822416,124.9511914,0.059450564
0.036415908,0.063009104,0.271921418,0.091758505,0.095112602,27,0.047715223,0.325927796,0.271396112,0.118151982,0.11613229,0.102246907,21,0,9,29.87,0.49010101,0.495757576,0.002828283,0,10019,36686,47717,0.621636757,0.075371405,0.146790241,0.002044432,0.026713916,2475,2641,2475,0.169351591,0.54259234,0.213166144,0.192721821,19.84,0.639,100.2,133,2.71342,2.707939,0.006464646,145.531265,0.053821377
0.019697664,0.109940449,0.284012826,0.038021072,0.049015117,32,0.059724349,0.169474222,0.232771822,0.249617152,0.192445125,0.04849413,21,0,9,29.87,0.704098361,0.272131148,0.023770492,0,10019,36686,47717,0.556552302,0.068439063,0.050276389,0.005264543,0.018425902,1220,1307,1220,0.123046875,0.576730719,0.083969466,0.321663596,19.84,0.639,100.2,133,4.543518,4.533132,0.013114754,67.62363423,0.080876336
0.045767517,0.108950992,0.323612799,0.083029567,0.028756582,31,0.074934268,0.216476775,0.22173532,0.210341805,0.159947415,0.085889571,21,0,9,29.87,0.701107011,0.255227552,0.043665437,0,10019,36686,47717,0.4910198,0.058716339,0.048795303,0.011338328,0.04413849,1626,1637,1626,0.132127529,0.670581089,0.062360802,0.233650537,19.84,0.639,100.2,133,2.485293,2.399151,0.007380074,100.798754,0.050721692
0.027935223,0.076518219,0.272469636,0.048582996,0.027935223,29,0.132743363,0.261061947,0.182743363,0.130088496,0.153982301,0.123893805,21,0,9,29.87,0.334619094,0.551591128,0.099807136,0,10019,36686,47717,0.472193614,0.060269483,0.082119446,0.052621996,0.037144938,2074,2202,2074,0.155204216,0.695010925,0.111252731,0.179533867,19.84,0.639,100.2,133,2.078548,2.077587,0.00192864,54.33890802,0.020565555
0.05006993,0.064895105,0.344615385,0.065174825,0.06013986,31,0.050343249,0.168028768,0.251389343,0.216737496,0.233736515,0.069630598,21,0,9,29.87,0.409049774,0.399095023,0.172850679,0.019004525,10019,36686,47717,0.35542759,0.081829805,0.086660037,0.023298764,0.032817162,2210,2260,2210,0.181668722,0.791021452,0.057536582,0.12203438,19.84,0.639,100.2,133,17.19119,17.15263,0.004072398,13.80327374,0.033711422
0.109622144,0.11840949,0.144112478,0.056898067,0.075790861,36,0.039979884,0.078451094,0.202162434,0.298969072,0.224541111,0.137037968,21,0,9,29.83,0.307833089,0.386530015,0.266837482,0.027452416,10019,36686,47717,0.247493324,0.081860579,0.04209622,0.004172803,0.040623466,2732,2882,2732,0.199779452,0.864015709,0.040009818,0.059769269,19.91,0.64,99.1,224,33.05871,32.79868,0.002196193,5.93746492,0.024089952
0.021130782,0.132781268,0.313249572,0.028555111,0.053112507,31,0.106350185,0.286683107,0.140567201,0.168618989,0.164919852,0.102034525,21,0,9,29.87,0.533922463,0.458095781,0,0.007981756,10019,36686,47717,0.610071451,0.067990833,0.227807487,0.04644767,0.070741024,3508,3883,3508,0.186060248,0.518411001,0.324675325,0.122689076,19.84,0.639,100.2,133,1.457706,1.392554,0.001425314,79.15069461,0.017628486
0.013029316,0.131921824,0.224429967,0.032247557,0.051791531,36,0.10140118,0.165929204,0.158185841,0.147492625,0.237831858,0.121681416,21,0,9,29.87,0.506818182,0.473636364,0.019545455,0,10019,36686,47717,0.599707797,0.036353771,0.168023151,0.003798155,0.057334057,2200,2219,2200,0.169045276,0.570446735,0.238017725,0.126243444,19.84,0.639,100.2,133,2.037611,2.031277,0.007272727,202.5959479,0.074663001
0.061732007,0.148039789,0.244002341,0.036571094,0.043007607,31,0.074219933,0.231142078,0.144501666,0.241441987,0.153286883,0.148742805,21,0,9,29.87,0.571070234,0.419314381,0.009615385,0,10019,36686,47717,0.58306061,0.097986174,0.136459273,0.004959423,0.021641118,2392,2465,2392,0.274712902,0.431920649,0.476705741,0.045235948,19.84,0.639,100.2,133,1.22282,1.21956,0,0,0
0.040886249,0.113978986,0.217679306,0.061671996,0.099817268,29,0.130508475,0.282566586,0.145762712,0.165617433,0.139709443,0.103631961,21,0,9,29.87,0.324278438,0.628183362,0.03089983,0,10019,36686,47717,0.546235597,0.101645045,0.106994784,0.013909322,0.044402835,2945,3054,2945,0.199499808,0.639160091,0.176808881,0.089073158,19.84,0.639,100.2,133,2.813986,2.80864,0.013582343,317.9557319,0.119663365
0.039072675,0.107840583,0.238864288,0.016150039,0.076321959,28,0.078244275,0.248364231,0.219465649,0.144220284,0.252998909,0.039258451,21,0,9,29.87,0.673741869,0.303663129,0.000684697,0,10019,36686,47717,0.680925753,0.070950136,0.149714711,0.008806748,0.017613495,2921,3054,2921,0.292137138,0.450508559,0.31108906,0.103944431,19.84,0.639,100.2,133,1.788306,1.788306,0.005819925,223.4295504,0.049560953
0.011330409,0.125,0.251096491,0.039473684,0.073099415,27,0.064553094,0.333078686,0.223834989,0.177616501,0.135217723,0.029411765,21,0,9,29.87,0.289833822,0.677908113,0.020527859,0.00684262,10019,36686,47717,0.695766771,0.082435791,0.189312345,0.012427506,0.034382767,2046,2115,2046,0.201399452,0.358740679,0.367854184,0.191383596,19.84,0.639,100.2,133,0.9084382,0.9080818,0.000488759,25.18582344,0.004738974
0.059442935,0.062160326,0.258152174,0.030230978,0.082880435,32,0.080206034,0.227005151,0.168506255,0.194260486,0.197571744,0.077630611,21,0,9,29.87,0.55801105,0.426028238,0.009821977,0.006138735,10019,36686,47717,0.638966578,0.042838757,0.236072808,0.002574003,0.037874609,1629,1656,1629,0.190867111,0.531531532,0.240301526,0.106453392,19.84,0.639,100.2,133,0.8101756,0.7957851,0.002455494,135.7412142,0.020219566
0.01997897,0.142306344,0.271293375,0.059936909,0.031545741,31,0.071671068,0.278008299,0.224443606,0.13994719,0.125612976,0.083741984,21,0,9,29.87,0.617994859,0.377892031,0.004113111,0,10019,36686,47717,0.658917216,0.065850231,0.140132504,0.019072475,0.045372415,1945,1954,1945,0.229885057,0.478819514,0.231479623,0.238305561,19.84,0.639,100.2,133,1.532018,1.531235,0.004627249,108.0212044,0.033224338
0.038877953,0.109744094,0.158464567,0.065944882,0.051673228,32,0.05824233,0.230889236,0.145085803,0.199687988,0.254810192,0.088403536,21,0,9,29.87,0.247550621,0.721097322,0.031352057,0,10019,36686,47717,0.629305627,0.058652576,0.182298547,0.012153236,0.012153236,1531,1601,1531,0.268500581,0.395244386,0.45336856,0.072126816,19.84,0.639,100.2,133,4.069637,4.054902,0.001959504,9.241205281,0.009936156
0.051793981,0.10474537,0.215856481,0.08130787,0.1015625,27,0.059688062,0.400719856,0.131673665,0.118776245,0.206958608,0.061787642,21,0,9,29.87,0.207509881,0.792490119,0,0,10019,36686,47717,0.523396781,0.097847682,0.215066225,0.001821192,0.020860927,2530,2642,2530,0.201974001,0.610264901,0.318708609,0.048509934,19.84,0.639,100.2,133,1.827307,1.789236,0.007509881,208.0853779,0.062952958
0.039664157,0.144759699,0.21656051,0.037927041,0.040822235,33,0.071004159,0.209744504,0.166369578,0.202614379,0.190730838,0.139037433,21,0,9,29.87,0.384033613,0.478571429,0.129831933,0,10019,36686,47717,0.563583904,0.072875674,0.071563912,0.005975805,0.033377059,2380,2426,2380,0.207191011,0.618277219,0.133362484,0.18379245,19.84,0.639,100.2,133,4.264797,4.24714,0.022268908,283.2987978,0.176098508
0.056,0.125714286,0.291809524,0.059047619,0.06552381,30,0.022834646,0.361023622,0.154330709,0.112598425,0.205511811,0.10984252,21,0,9,29.87,0.566708229,0.427057357,0.006234414,0,10019,36686,47717,0.611086456,0.066008083,0.138751684,0.011450382,0.012797485,1604,1671,1604,0.187753827,0.53726987,0.289851819,0.118994163,19.84,0.639,100.2,133,0.8138216,0.8017454,0.009351621,459.2627903,0.083915128
0.03855307,0.118990957,0.241075678,0.061875297,0.055211804,30,0.048208641,0.261327713,0.234457323,0.218124341,0.132771338,0.058746048,21,0,9,29.87,0.661949686,0.244889937,0.093160377,0,10019,36686,47717,0.402565257,0.082042164,0.048641097,0.009525019,0.02006604,2544,2636,2544,0.216527988,0.756286513,0.045593091,0.148082296,19.84,0.639,100.2,133,5.31802,5.316601,0.008254717,72.49493431,0.048962346
0.062195579,0.159610341,0.273136006,0.053203447,0.037841888,31,0.050097847,0.19334638,0.24109589,0.209393346,0.206262231,0.086105675,21,0,9,29.87,0.543878087,0.353126642,0.086705202,0.00262743,10019,36686,47717,0.41284546,0.065225494,0.082929556,0.016399553,0.079575102,1903,1961,1903,0.176834411,0.742079761,0.048266865,0.182817741,19.84,0.639,100.2,133,2.268508,2.264777,0.005780347,113.2471667,0.047875905
0.005530417,0.13323278,0.314228255,0.037958773,0.091251885,31,0.084653337,0.237081278,0.22072189,0.167748637,0.144378084,0.093482212,21,0,9,29.87,0.14612868,0.849145765,0.004725554,0,10019,36686,47717,0.674152251,0.078146422,0.132300521,0.004661366,0.044694269,2751,2814,2751,0.184588166,0.462709076,0.282149712,0.167809158,19.84,0.639,100.2,133,1.148808,1.103568,0.009451109,419.5898988,0.066085582
0.065892598,0.142815675,0.191582003,0.035413643,0.039477504,34,0.009546539,0.230310263,0.224343675,0.16199284,0.240453461,0.083830549,21,0,9,29.87,0.431840796,0.521393035,0.040298507,0.006467662,10019,36686,47717,0.633184063,0.106768668,0.133045069,0.007317479,0.019457841,2010,2057,2010,0.308835235,0.516713787,0.288208881,0.114418759,19.84,0.639,100.2,133,1.391746,1.391249,0.012437811,381.9840752,0.088412574
0.028683575,0.119263285,0.193538647,0.025362319,0.105072464,34,0.033004318,0.200185071,0.236273905,0.184145589,0.152375077,0.13140037,21,0,9,29.87,0.272769089,0.621435143,0.098896044,0.006899724,10019,36686,47717,0.68082875,0.071672939,0.210400274,0.005644885,0.018132056,2174,2418,2174,0.274777137,0.32398221,0.436879918,0.115121451,19.84,0.639,100.2,133,1.531532,1.531532,0.005519779,242.9191302,0.063639826
0.031444481,0.040615788,0.226334753,0.049459548,0.083524402,27,0.070592171,0.247909,0.294412847,0.202074272,0.108732017,0.05988625,21,0,9,29.87,0.63619403,0.318283582,0.033208955,0.005223881,10019,36686,47717,0.64422801,0.078916545,0.154904832,0.04363104,0.050073206,2680,2903,2680,0.209332752,0.385505124,0.130746706,0.434846266,19.84,0.639,100.2,133,1.964465,1.964049,0.003358209,103.9856245,0.029908656
0.029104478,0.123880597,0.223880597,0.075746269,0.087313433,31,0.032204789,0.275392238,0.289430223,0.130057803,0.150701899,0.075144509,21,0,9,29.87,0.691593886,0.252729258,0.051310044,0.004366812,10019,36686,47717,0.395931082,0.058858037,0.054947204,0.010168166,0.056120454,1832,1939,1832,0.180944056,0.761243645,0.068244036,0.13981228,19.84,0.639,100.2,133,2.631138,2.628844,0.013646288,253.3572954,0.130351585
0.038425197,0.149606299,0.245354331,0.079055118,0.092283465,28,0.078296703,0.278159341,0.213598901,0.201923077,0.15418956,0.047733516,21,0,9,29.87,0.544303797,0.41209564,0.03750586,0,10019,36686,47717,0.592308594,0.085585586,0.085746461,0.014317889,0.0246139,2133,2179,2133,0.160837438,0.538931789,0.081563707,0.330598456,19.84,0.639,100.2,133,2.340712,2.338996,0.004219409,119.5193594,0.045006499
0.058368076,0.112368473,0.260472503,0.046257693,0.056581298,30,0.073402418,0.229490501,0.163860104,0.242659758,0.187823834,0.085492228,21,0,9,29.87,0.475825275,0.268756252,0.219739913,0.017339113,10019,36686,47717,0.484863704,0.088828285,0.074023571,0.020161683,0.04305055,2999,3037,2999,0.170196672,0.684620629,0.101879809,0.188175709,19.84,0.639,100.2,133,14.92784,14.60022,0.034344782,164.6096916,0.239336431
0.026012793,0.046481876,0.240511727,0.067377399,0.049466951,28,0.036205316,0.232355637,0.320806599,0.207607699,0.12923923,0.042163153,21,0,9,29.87,0.465421504,0.49318526,0.032811711,0,10019,36686,47717,0.666420448,0.093237032,0.19435325,0.011381046,0.043992121,1981,2099,1981,0.212590952,0.413876122,0.206609761,0.34471438,19.84,0.639,100.2,133,1.574152,1.574152,0.001009591,43.33523064,0.014930234
0.033987554,0.090473911,0.251795117,0.066539014,0.026328387,33,0.031019979,0.290746583,0.170872766,0.161409043,0.15404837,0.153522608,21,0,9,29.87,0.061596958,0.91026616,0.019011407,0,10019,36686,47717,0.476026821,0.075547866,0.143598616,0.010957324,0.009803922,1315,1359,1315,0.226817043,0.69550173,0.175893887,0.089677047,19.84,0.639,100.2,133,1.182331,1.17382,0.010646388,248.3163842,0.084657485
0.055012667,0.116539993,0.263119797,0.03655447,0.02859211,30,0.115027111,0.248257165,0.215336948,0.152982184,0.121223857,0.118512781,21,0,9,29.87,0.215686275,0.784313725,0,0,10019,36686,47717,0.710340077,0.093259856,0.149639678,0,0.002755405,1479,1521,1479,0.305785124,0.325773633,0.394446799,0.129292073,19.84,0.639,100.2,133,0.8913976,0.889159,0.033806626,1177.710864,0.222511369
0.04305949,0.053824363,0.18470255,0.061189802,0.160906516,28,0.080399061,0.319835681,0.172535211,0.191901408,0.144366197,0.038732394,21,0,9,29.87,0.612757732,0.24742268,0.104381443,0.007087629,10019,36686,47717,0.083623784,0.10007839,0.106610922,0.027697936,0.065847923,1552,1661,1552,0.262159365,0.956885289,0.020904102,0,19.84,0.639,100.2,133,3.77108,3.524152,0.00193299,14.77780702,0.014561874
0.103072983,0.11971831,0.200384123,0.04737516,0.080025608,25,0.101085482,0.296472185,0.204884668,0.219810041,0.141112619,0.018317503,21,0,9,29.87,0.747755102,0.075918367,0.155918367,0.011428571,10019,36686,47717,0.135134706,0.101466993,0.14700489,0.042481663,0.037897311,1225,1400,1225,0.279259897,0.929095355,0.0299511,0,19.84,0.639,100.2,133,0.8906879,0.7900365,0.000816327,15.17305115,0.004130334
0.12195122,0.050587173,0.247515808,0.080397471,0.108401084,31,0.064577398,0.26305793,0.158594492,0.214624881,0.207977208,0.056980057,21,0,9,29.87,0.659898477,0.211928934,0.110406091,0,10019,36686,47717,0.168616523,0.074570591,0.177209887,0.050272308,0.061583578,788,858,788,0.265599117,0.910347717,0.015919564,0.04398827,19.84,0.639,100.2,133,1.065427,0.4600423,0.005076142,113.2991887,0.050570597
0.162872154,0.030472855,0.224518389,0.083012259,0.127845884,30,0.105984138,0.227108868,0.164023071,0.252703677,0.154650324,0.037130497,21,0,9,29.87,0.609582543,0.339184061,0.041745731,0,10019,36686,47717,0.603068059,0.12411406,0.186088676,0,0.029339047,2108,2326,2108,0.367720958,0.409098401,0.47057854,0,19.84,0.639,100.2,133,0.3913462,0.3574059,0,0,0
0.040697674,0.030361757,0.249354005,0.040697674,0.107881137,29,0.076,0.232666667,0.152666667,0.3,0.162666667,0.054,21,0,9,29.87,0.417328042,0.488756614,0.080687831,0,10019,36686,47717,0.499172014,0.115210843,0.117720884,0.013554217,0.06375502,1512,1765,1512,0.268777913,0.62751004,0.325301205,0.005773092,19.84,0.639,100.2,133,0.9365823,0.8009323,0.002645503,115.4431206,0.027139052
0.087407407,0.079012346,0.221234568,0.130864198,0.101728395,29,0.047395833,0.2375,0.183333333,0.270833333,0.191666667,0.060416667,21,0,9,29.87,0.083383686,0.447734139,0.388519637,0.074924471,10019,36686,47717,0.201253261,0.066308244,0.134152586,0.045826933,0.062980031,1655,1733,1655,0.263352368,0.887608807,0.104198669,0.002304147,19.84,0.639,100.2,133,3.140521,2.012266,0.003021148,17.6472448,0.014188823
0.084824005,0.075014426,0.17541835,0.089440277,0.133871898,38,0.09851632,0.257566766,0.158456973,0.183382789,0.122255193,0.091394659,21,0,9,29.87,0.167938931,0.45648855,0.282442748,0.01221374,10019,36686,47717,0.418244351,0.152040816,0.094897959,0.042346939,0.047959184,1310,1462,1310,0.2520908,0.735969388,0.192857143,0.018877551,19.84,0.639,100.2,133,0.8291861,0.8243208,0,0,0
0.098177543,0.152851264,0.308054086,0.077601411,0.072310406,28,0.048964218,0.163841808,0.406151915,0.192718142,0.120527307,0.037037037,21,0,9,29.87,0.725106383,0.21106383,0.054468085,0,10019,36686,47717,0.439256484,0.061819347,0.152466368,0.008007687,0.029788597,1175,1352,1175,0.365410803,0.207879564,0.718129404,0.017616912,19.84,0.639,100.2,133,0.7545251,0.7545251,0.001702128,80.41877039,0.019435612
0.075258702,0.076199436,0.152398871,0.143932267,0.079021637,31,0.106167846,0.218402427,0.174924166,0.234580384,0.165824065,0.061678463,21,0,9,29.87,0.116328709,0.462113127,0.368196371,0.028815368,10019,36686,47717,0.145880002,0.081506196,0.122974261,0.01620591,0.051477598,937,993,937,0.340385812,0.922783603,0.034795043,0.036701621,19.84,0.639,100.2,133,2.633388,2.094031,0.006403415,42.45753696,0.053292263
0.151811949,0.062683643,0.24387855,0.119490695,0.034280118,35,0.031319911,0.233780761,0.155480984,0.16442953,0.255033557,0.129753915,21,0,9,29.87,0.09851552,0.385964912,0.407557355,0.05802969,10019,36686,47717,0.021655289,0.096069869,0.036026201,0.02128821,0.058406114,741,786,741,0.315177923,0.989082969,0,0.005458515,19.84,0.639,100.2,133,3.764228,2.700053,0.001349528,7.611331124,0.015639075
0.084199016,0.039912521,0.18261345,0.094587206,0.118097321,30,0.12847839,0.210183541,0.13321492,0.185908822,0.258140912,0.040260509,21,0,9,29.87,0.26691042,0.412553321,0.27361365,0.01889092,10019,36686,47717,0.148277979,0.072262368,0.097554197,0.029182879,0.071706504,1641,1780,1641,0.316649642,0.921901056,0.021956643,0.028349083,19.84,0.639,100.2,133,12.87814,4.22488,0,0,0
0.097396336,0.078109932,0.18611379,0.110896818,0.077145612,33,0.049115914,0.207269155,0.217092338,0.236738703,0.172888016,0.080550098,21,0,9,29.87,0.275286757,0.353493222,0.332638165,0.013555787,10019,36686,47717,0.126395089,0.059659091,0.13474026,0.024350649,0.074675325,959,1038,959,0.305363781,0.933035714,0.053571429,0,19.84,0.639,100.2,133,41.70787,5.187355,0,0,0
0.08908046,0.082758621,0.304022989,0.050574713,0.082758621,27,0.090588235,0.299411765,0.232941176,0.203529412,0.126470588,0.004117647,21,0,9,29.87,0.255776892,0.445418327,0.271713147,0.003984064,10019,36686,47717,0.19471758,0.111884058,0.119710145,0.030434783,0.053333333,1255,1444,1255,0.403604359,0.893623188,0.076231884,0,19.84,0.639,100.2,133,1.594087,1.111194,0.015139442,317.0896953,0.146512626
0.144344205,0.055517002,0.132546842,0.097154754,0.06870229,34,0.03599712,0.218862491,0.211663067,0.168466523,0.211663067,0.085673146,21,0,9,29.87,0.862657092,0.123877917,0.013464991,0,10019,36686,47717,0.348842233,0.00924341,0.173913043,0.026018487,0.04142417,1114,1206,1114,0.160746004,0.794248545,0.130777131,0.008558713,19.84,0.639,100.2,133,0.9812196,0.8948683,0.003590664,88.63634768,0.029774639
0.054567023,0.096085409,0.199881376,0.080071174,0.09371293,30,0.120584653,0.260048721,0.253349574,0.161388551,0.09683313,0.076126675,21,0,9,29.87,0.482866044,0.351246106,0.103582555,0.028037383,10019,36686,47717,0.2811328,0.078295042,0.108827086,0.012394196,0.080108827,1284,1410,1284,0.210016155,0.841596131,0.091293833,0.018440145,19.84,0.639,100.2,133,6.610493,4.767287,0.01635514,72.28573001,0.144451122
0.023125438,0.074982481,0.327259986,0.055360897,0.067974772,23,0.135987979,0.26446281,0.223140496,0.232156273,0.098422239,0.033809166,21,0,9,29.87,0.878729548,0.07892204,0.025024062,0,10019,36686,47717,0.2684817,0.100704225,0.097183099,0.046478873,0.055985915,1039,1095,1039,0.176225235,0.849647887,0.044014085,0.085915493,19.84,0.639,100.2,133,0.8644816,0.8644816,0.005774783,107.2971144,0.032660698
0.009097801,0.111448067,0.280515542,0.040940106,0.115996967,24,0.119512195,0.320325203,0.206504065,0.198373984,0.133333333,0,21,0,9,29.87,0.503496503,0.496503497,0,0,10019,36686,47717,0.35511026,0.436632747,0.049491212,0.094819611,0.086493987,1287,1391,1287,0.135869565,0.78746531,0.151248844,0.037234043,19.84,0.639,100.2,133,1.031533,1.031533,0.001554002,23.80266714,0.005678362
0.078580482,0.062737643,0.196451204,0.115969582,0.131178707,24,0.105744125,0.30613577,0.218015666,0.20691906,0.101827676,0.037859008,21,0,9,29.87,0.635251799,0.21942446,0.131654676,0,10019,36686,47717,0.29281938,0.110558643,0.175489909,0.01842644,0.02486107,1390,1606,1390,0.30910683,0.833869553,0.101491664,0,19.84,0.639,100.2,133,0.3995509,0.3995509,0.000719424,32.94529206,0.00385005
0.054436987,0.044742729,0.317673378,0.041014169,0.066368382,27,0.068535826,0.244548287,0.252336449,0.195482866,0.177570093,0.05529595,21,0,9,29.87,0.640052356,0.213350785,0.12434555,0.015706806,10019,36686,47717,0.474473862,0.085801394,0.121515679,0.013937282,0.045731707,764,780,764,0.262933658,0.691202091,0.194686411,0.097996516,19.84,0.639,100.2,133,2.385227,2.37965,0.013089005,88.3147203,0.091746801
0.06939123,0.041719881,0.425287356,0.068539804,0.033205619,24,0.082235348,0.296683326,0.2648796,0.211267606,0.095411177,0.045433894,21,0,9,29.87,0.795608108,0.161599099,0.037725225,0,10019,36686,47717,0.307038719,0.04193728,0.13750232,0.039896085,0.054741139,1776,1809,1776,0.166190748,0.824271665,0.042122843,0.104472073,19.84,0.639,100.2,133,1.20687,1.20687,0.001689189,79.17381711,0.017731027
0,0.07776618,0.364822547,0.018789144,0.146137787,26,0.136035536,0.305941144,0.163242643,0.121043865,0.205441421,0.068295391,21,0,9,29.87,0.521770164,0.283369022,0.187723055,0,10019,36686,47717,0.193028679,0.254716981,0.077413984,0.030521643,0.042175361,1401,1433,1401,0.173038229,0.896226415,0.017203108,0.053829079,19.84,0.639,100.2,133,0.5621636,0.5608177,0.002141328,164.6933911,0.025689409
0.077319588,0.086597938,0.274226804,0.057731959,0.035051546,33,0.020408163,0.207303974,0.229860365,0.249194415,0.191192266,0.037593985,21,0,9,29.87,0.178717599,0.586630286,0.226466576,0.005457026,10019,36686,47717,0.571028871,0.094209559,0.067555147,0.004136029,0.035845588,733,760,733,0.365230095,0.528033088,0.383731618,0.035386029,19.84,0.639,100.2,133,1.577322,1.025703,0.009549795,120.4298344,0.087296244
0.054705882,0.096470588,0.174705882,0.074117647,0.065882353,29,0.130973451,0.189380531,0.110914454,0.281415929,0.169911504,0.109144543,21,0,9,29.87,0.849832215,0.119966443,0.021812081,0,10019,36686,47717,0.273888769,0.104188211,0.155635988,0.034126163,0.043433299,1192,1389,1192,0.29387292,0.842812823,0.123836608,0.006204757,19.84,0.639,100.2,133,0.4745331,0.4683377,0.000838926,20.58550513,0.002525466
0.081168831,0.061688312,0.175324675,0.044642857,0.138798701,27,0.10707635,0.247672253,0.283985102,0.160148976,0.104283054,0.053072626,21,0,9,29.87,0.655238095,0.225714286,0.098095238,0.020952381,10019,36686,47717,0.405186195,0.097544102,0.208232446,0.022137669,0.030439294,1050,1139,1050,0.327205882,0.753718437,0.144240747,0.069872017,19.84,0.639,100.2,133,0.6471822,0.6411377,0.000952381,23.61825067,0.005287206
0.011056511,0.085995086,0.331695332,0.052825553,0.08968059,24,0.097591888,0.318124208,0.225602028,0.191381496,0.148288973,0.013941698,21,0,9,29.87,0.934036939,0.065963061,0,0,10019,36686,47717,0.406263938,0.072707542,0.168746609,0.027672273,0.060770483,758,805,758,0.173579109,0.741725448,0.20510038,0.033640803,19.84,0.639,100.2,133,0.2996724,0.2996724,0,0,0
0.171064604,0.064604186,0.132848044,0.128298453,0.034576888,26,0.101983003,0.361661945,0.129367328,0.267233239,0.052880076,0.076487252,21,0,9,29.87,0.564257028,0.162650602,0.207831325,0.014056225,10019,36686,47717,0.187360268,0.082117549,0.085869112,0.048770321,0.063776574,996,996,996,0.217907228,0.895373072,0.104626928,0,19.84,0.639,100.2,133,0.7906774,0.6058325,0.004016064,112.7728744,0.037168388
0.06302521,0.093637455,0.282713085,0.053421369,0.072629052,26,0.059701493,0.214552239,0.330845771,0.209577114,0.139925373,0.037935323,21,0,9,29.87,0.718405428,0.172179813,0.109414758,0,10019,36686,47717,0.345046231,0.072353136,0.103219383,0.044142051,0.064387654,1179,1332,1179,0.294223827,0.801194822,0.072685032,0.067042814,19.84,0.639,100.2,133,1.15879,1.15879,0.002544529,90.81172902,0.034925896
