Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Employment,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy
8.86,-8.61,28.43,0.848966614,0.145468998,0.005564388,0,0,0,0,36469,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.612244898,0.314756672,0,0.043956044,0,0.018053375,0.010989011,40036,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.751219512,0.213414634,0,0.031097561,0,0.004268293,0,43088,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.52,28.57,0.674574209,0.262773723,0.010948905,0.041970803,0,0.00973236,0,43261,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.956081081,0.033783784,0,0,0,0.010135135,0,54688,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.889958735,0.110041265,0,0,0,0,0,64957,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.881004367,0.097889374,0.007641921,0.004730713,0,0.008733624,0,56064,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.967094255,0.0273285,0.005577245,0,0,0,0,39174,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.945355191,0.041894353,0,0.012750455,0,0,0,37750,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.916192026,0.075671277,0.008136697,0,0,0,0,81993,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.520905923,0.479094077,0,0,0,0,0,34939,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.784660767,0.200589971,0,0.008849558,0,0.002949853,0.002949853,31250,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.725343321,0.263420724,0,0.004993758,0,0,0.006242197,12132,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.899641577,0.100358423,0,0,0,0,0,28352,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.910474485,0.089525515,0,0,0,0,0,34561,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.918819188,0.055350554,0,0.025830258,0,0,0,29830,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.887026239,0.083090379,0.029883382,0,0,0,0,29074,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.937452326,0.062547674,0,0,0,0,0,47179,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.908914729,0.067829457,0.013565891,0,0,0,0.009689922,29500,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.868602362,0.124507874,0,0.002952756,0,0.003937008,0,42329,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.89673913,0.086956522,0,0.016304348,0,0,0,54259,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.976731888,0.023268112,0,0,0,0,0,56347,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.927226301,0.059048835,0,0.013724864,0,0,0,59310,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.929411765,0.070588235,0,0,0,0,0,42269,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.957683742,0.027468448,0.007423905,0,0,0,0.007423905,26563,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.640350877,0.359649123,0,0,0,0,0,29786,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.602165088,0.384303112,0,0.006427605,0,0,0.007104195,54749,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.916044776,0.07960199,0,0.004353234,0,0,0,90833,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.629415171,0.354950782,0,0,0,0.015634047,0,23082,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.925253231,0.038071952,0,0.015717779,0,0.015717779,0.00523926,76952,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.930460333,0.053868756,0.005876592,0.009794319,0,0,0,45102,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.974496644,0.02147651,0,0.004026846,0,0,0,35387,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.926470588,0.057734205,0.006535948,0.009259259,0,0,0,81958,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.732031943,0.252883762,0.010647737,0.004436557,0,0,0,35625,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.747097844,0.252902156,0,0,0,0,0,28378,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.866071429,0.114583333,0.004464286,0.014880952,0,0,0,27083,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.955384615,0.044615385,0,0,0,0,0,39297,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.773905273,0.226094727,0,0,0,0,0,31155,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.773385301,0.207683742,0.0155902,0,0,0.003340757,0,47844,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.918681319,0.081318681,0,0,0,0,0,62500,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.899782135,0.082062455,0,0.006535948,0,0,0.011619463,35335,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.773390558,0.210300429,0,0.007725322,0,0,0.008583691,23877,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.936525612,0.057906459,0.005567929,0,0,0,0,73125,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.609110169,0.314618644,0.006355932,0,0,0.022245763,0.047669492,15245,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.751101322,0.240088106,0,0,0,0.008810573,0,19833,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.848901099,0.14010989,0,0.010989011,0,0,0,20380,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.961797753,0.038202247,0,0,0,0,0,33214,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.86949429,0.11908646,0.01141925,0,0,0,0,22344,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.924836601,0.069716776,0,0,0,0,0.005446623,26308,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.92173913,0.07826087,0,0,0,0,0,31250,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.778894472,0.221105528,0,0,0,0,0,30226,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.828808446,0.171191554,0,0,0,0,0,28135,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.667946257,0.332053743,0,0,0,0,0,38472,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.940389294,0.059610706,0,0,0,0,0,24924,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.978922717,0.021077283,0,0,0,0,0,40754,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.96,0.032173913,0.007826087,0,0,0,0,36885,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.733442355,0.254701554,0,0,0,0.011856092,0,31719,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.883920076,0.114652712,0,0.001427212,0,0,0,51786,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.78600823,0.202331962,0,0.011659808,0,0,0,36019,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.933286018,0.056777857,0,0.009936125,0,0,0,40114,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.826712723,0.111111111,0.014968336,0.044329303,0,0.002878526,0,59063,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.788327168,0.20756268,0,0.004110152,0,0,0,32903,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.917075163,0.077614379,0,0,0,0.005310458,0,49681,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.955357143,0.032366071,0,0.006696429,0,0.005580357,0,102656,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.826931976,0.168440537,0,0,0,0.004627487,0,87146,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.918714556,0.081285444,0,0,0,0,0,101439,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.908961593,0.091038407,0,0,0,0,0,44231,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.824640657,0.175359343,0,0,0,0,0,35339,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.856152513,0.12305026,0.005199307,0.009705373,0,0.005892548,0,64131,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.893300248,0.106699752,0,0,0,0,0,50017,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.82345443,0.095602294,0.017845762,0.063097514,0,0,0,59634,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.836400818,0.073619632,0.017723245,0.057941377,0,0.008861622,0.005453306,46533,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.913808267,0.060686016,0.005277045,0.016710642,0,0.00351803,0,47102,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.743469524,0.159410583,0.026791695,0.066309444,0,0.004018754,0,41516,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.769874477,0.068340307,0,0.156206416,0,0.005578801,0,66375,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.65,28.78,0.895660203,0.096952909,0,0.007386888,0,0,0,49714,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.714354297,0.120979357,0.017762842,0.093134902,0,0.04512722,0.008641383,59852,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.732277526,0.153092006,0,0.061085973,0,0.043740573,0.009803922,57241,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.813530415,0.123934053,0.008527572,0.040363843,0,0.009096077,0.004548039,53831,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.823795181,0.149096386,0,0.010542169,0,0.010542169,0.006024096,50625,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.792714657,0.175195143,0,0.024284475,0,0.007805724,0,65231,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.851351351,0.102316602,0,0.030888031,0,0.007722008,0.007722008,46034,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.75,0.188953488,0.006782946,0.041666667,0,0.004844961,0.007751938,48676,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.84498094,0.138500635,0,0.003811944,0.003811944,0.008894536,0,64107,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.663561077,0.15942029,0.01863354,0.091097308,0,0.059006211,0.008281573,65357,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.80095037,0.187961985,0,0.011087645,0,0,0,50722,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.752851711,0.135931559,0.009505703,0.095532319,0,0.006178707,0,53923,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.801071155,0.140015302,0.005355777,0.03289977,0,0.013771997,0.006885998,45988,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.837780601,0.149936468,0.006776789,0.005506141,0,0,0,49026,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.72572402,0.27427598,0,0,0,0,0,39799,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.738082766,0.253012048,0,0.005762179,0,0,0.003143007,40224,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.852203647,0.138297872,0,0,0,0.00949848,0,53996,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.839041096,0.134050881,0,0.004403131,0,0.017123288,0.005381605,59461,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.767530488,0.150914634,0.011432927,0.038871951,0,0.025914634,0.005335366,54457,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.61,28.43,0.636146497,0.154458599,0.030254777,0.157643312,0,0.021496815,0,48429,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-5.22,29.17,0.324200913,0.51369863,0.04261796,0.106544901,0,0.00608828,0.006849315,46310,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-5.22,29.17,0.478213508,0.340413943,0.046296296,0.11546841,0,0.009259259,0.010348584,55948,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-5.22,29.17,0.639032815,0.318940702,0.005757052,0.029360967,0,0.006908463,0,59276,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-5.22,29.17,0.501054852,0.372890295,0.054324895,0.062236287,0,0,0.009493671,48538,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-5.22,29.17,0.420588235,0.441911765,0.051470588,0.066176471,0,0.010294118,0.009558824,40417,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-5.22,29.17,0.463282937,0.417926566,0.027717783,0.069114471,0,0.013678906,0.008279338,55317,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-4.39,29.87,0.386,0.407,0.008,0.198,0,0.001,0,42028,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-4.39,29.87,0.3820059,0.434365782,0.021386431,0.154129794,0,0,0.008112094,39575,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-4.39,29.87,0.474498567,0.366762178,0.017191977,0.141547278,0,0,0,31729,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-4.39,30.17,0.532656023,0.334542816,0.015239478,0.099419448,0,0.018142235,0,56596,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-4.39,30.17,0.703041145,0.279964222,0,0.012522361,0,0,0.004472272,38214,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-4.39,30.17,0.54826546,0.361236802,0.042986425,0.043740573,0,0.003770739,0,40102,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-4.39,30.17,0.588737201,0.270477816,0.046075085,0.094709898,0,0,0,51582,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.803157895,0.088421053,0.017894737,0.090526316,0,0,0,51042,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.892744479,0.101997897,0.005257624,0,0,0,0,31094,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.877476156,0.122523844,0,0,0,0,0,32049,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.873063683,0.119621343,0,0,0,0.007314974,0,34074,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.756554307,0.176966292,0.009363296,0.048689139,0,0,0.008426966,49911,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.693732194,0.212962963,0.023504274,0.061253561,0,0.008547009,0,45921,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.630098453,0.269338959,0.015471167,0.067510549,0,0.011954993,0.005625879,53547,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.688493019,0.247953779,0.017814155,0.03033221,0,0.009147809,0.006259027,50938,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.699029126,0.15776699,0,0.117313916,0,0.025889968,0,53158,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.926675095,0.067003793,0,0,0,0.006321113,0,34792,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-6.74,29.17,0.889576883,0.105263158,0.005159959,0,0,0,0,37642,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.39,29.04,0.873524452,0.121416526,0,0.005059022,0,0,0,63802,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.39,29.04,0.761020882,0.229698376,0,0,0,0,0.009280742,9704,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
8.86,-8.39,29.04,0.921676779,0.05019305,0,0.025372311,0,0,0.00275786,70236,11.57,9.78,6.86,9.92,8.99,964,5712,219761,226437
7.63,7,29.17,0.659751037,0.340248963,0,0,0,0,0,65046,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.763995609,0.229418222,0,0,0,0,0.006586169,103194,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.662100457,0.330289193,0,0,0,0,0.00761035,58958,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.76387803,0.23612197,0,0,0,0,0,65875,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.539432177,0.460567823,0,0,0,0,0,53664,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,0.48,31.74,0.4245142,0.563527653,0,0.003736921,0,0,0.008221226,17273,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,0.48,31.74,0.283491789,0.672428695,0,0.038893691,0,0,0.005185825,41928,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,0.48,31.74,0.269451269,0.69041769,0,0.04013104,0,0,0,23134,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,0.48,31.74,0.494942197,0.5,0,0.005057803,0,0,0,24693,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.095849057,0.897358491,0,0.006792453,0,0,0,49403,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.366542751,0.618959108,0,0.014498141,0,0,0,55678,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.402373887,0.597626113,0,0,0,0,0,38750,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.428867403,0.571132597,0,0,0,0,0,51897,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.323859387,0.676140613,0,0,0,0,0,74398,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.503168568,0.496831432,0,0,0,0,0,27797,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.389150943,0.610849057,0,0,0,0,0,56719,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.249618709,0.746314184,0,0.004067107,0,0,0,55396,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.337533753,0.662466247,0,0,0,0,0,45990,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.461621622,0.538378378,0,0,0,0,0,45133,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.365873667,0.627973749,0,0.006152584,0,0,0,52404,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.454031117,0.535360679,0,0.006364922,0.004243281,0,0,64063,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.485436893,0.514563107,0,0,0,0,0,38581,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.161027837,0.8248394,0,0,0,0,0.014132762,59787,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.388250319,0.606002554,0,0.005747126,0,0,0,51791,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,7,29.17,0.45754717,0.54245283,0,0,0,0,0,55921,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,1.3,31.61,0.298393914,0.677092139,0,0.016906171,0.001690617,0,0.00591716,39769,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,1.3,31.61,0.395973154,0.563758389,0,0.035387431,0,0,0.004881025,41788,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,1.3,31.61,0.553262317,0.440745672,0,0.005992011,0,0,0,22044,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,1.3,31.61,0.327118644,0.666779661,0,0,0,0,0.006101695,19195,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,1.3,31.61,0.365036839,0.627595445,0,0,0,0.007367716,0,15417,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,1.3,31.61,0.361144945,0.616930572,0,0.021315469,0,0,0.000609013,42763,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.259715026,0.71373057,0,0,0,0.006476684,0.02007772,30862,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,3.09,30.65,0.462254395,0.537745605,0,0,0,0,0,71900,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.451754386,0.535714286,0.004385965,0,0,0,0.008145363,21685,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.347551343,0.652448657,0,0,0,0,0,24628,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.336306869,0.656556646,0,0,0,0,0.007136485,23926,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.346292948,0.638336347,0,0,0,0,0.015370705,26545,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.389933293,0.610066707,0,0,0,0,0,33844,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.233449477,0.75029036,0,0,0.016260163,0,0,24688,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.208452722,0.772922636,0,0,0,0,0.018624642,24615,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.482352941,0.517647059,0,0,0,0,0,19644,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.085106383,0.908909574,0,0,0,0,0.005984043,26705,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.085297419,0.914702581,0,0,0,0,0,18206,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.445041816,0.544802867,0,0,0,0,0.010155317,45278,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.313934426,0.675409836,0,0,0,0,0.010655738,44506,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.539411206,0.460588794,0,0,0,0,0,85184,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.375816993,0.624183007,0,0,0,0,0,28152,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.587127159,0.407378336,0,0,0,0,0.005494505,86042,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.22697056,0.763532764,0,0,0,0,0.009496676,18897,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.577818627,0.418504902,0,0.003676471,0,0,0,62925,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.390070922,0.609929078,0,0,0,0,0,73409,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.600654664,0.384615385,0,0,0,0,0.014729951,36964,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.371279762,0.620535714,0,0.008184524,0,0,0,47206,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.378732702,0.605972323,0,0.008011653,0,0,0.007283321,56799,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.323977165,0.668886775,0,0,0,0,0.007136061,34830,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.316176471,0.683823529,0,0,0,0,0,47632,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.255846586,0.735266604,0,0,0,0,0.00888681,46796,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.364922207,0.635077793,0,0,0,0,0,40313,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.31695604,0.68304396,0,0,0,0,0,49160,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.359177215,0.640822785,0,0,0,0,0,62727,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.337383846,0.662616154,0,0,0,0,0,45375,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.224884793,0.763133641,0,0,0,0,0.011981567,35805,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.453156413,0.546843587,0,0,0,0,0,52903,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.417655786,0.571958457,0,0.005192878,0,0.005192878,0,62143,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
7.63,2.74,30.7,0.260031104,0.730015552,0,0,0,0.004976672,0.004976672,54280,9.33,8.66,5.41,8.28,7.65,1286,6986,148984,157256
